,id_aportacion,fecha_aportacion,no_aportacion,detalle_aportacion,monto_aportacion,ci_persona
214,3c9816e82d344fa1b29b2e7d804db4a3,2022-07-31,51,yoosVAflBQNJPXV3OlhmDEO1e,264,1444773711
215,f9877d1ee5a849ca961d9760694540c0,2022-01-04,28,zmtNhLm5buPzGxcRHflyQAyHB,247,7833428768
216,2aac0accae194b15812c139951f8993d,2020-12-09,90,JUcLK7BN2WYjm3tPWprJnLWNZ,151,4972810970
217,52715dba4c7f4f4d9e3d5bf04aa0810f,2021-02-03,37,aekGIrYnqensAWSJq59VxAQ7R,673,0889828812
218,636933b33cbd4125b2fd19d5e0be074b,2022-04-16,75,gN5mDmksUSBb37VJAnSZWT9R0,313,0383057769
219,5b1665e3f68e405c83ea5d48e75ebbfe,2020-09-17,39,XDkRvqrAFofsFURNP2gKTpHrh,992,2499492592
220,6c43fba3092e49599f880219b90a27e0,2022-06-29,34,smGc5zVTiP0PQrG9gdZov32Ek,385,2568703321
221,6e1c836455fc4db38cadbbf5139497f4,2021-05-07,23,hKGYAYafNWg6PKERZIDz6UBJy,510,9918832260
222,a1ed455bb8c54900a110a86f4076edc2,2020-05-21,53,V3fLgYX3jy1nt6ggEbOTbk5QF,783,8070549672
223,b385da60b4dd42c39efd0078d2112548,2022-02-07,61,ouNM2yB7Y7F1Fpnx14xOoLQ1n,773,8180013628
224,dbaf310813b749cba04f0213460371b1,2021-03-22,30,ibBz9983NS6uhg37R2EitNl6R,585,1703016323
225,f5accba3e1514795a5b0d23dc3213584,2021-06-14,45,98VRlqmQBHDaHOrYhkpRAXSEU,647,9912567004
226,8673da23f9984dc7a0991e9371a577ee,2022-05-24,59,B8tBCwLhKtCYrMejEC0AYZ6Ec,798,0900057583
227,a92c2f4f6141488db5f96a148beb5461,2021-07-06,95,rlwutw7HYKsgYTYuNXeU2PgUI,573,7131614526
228,9f3bd771365b40dfb04d31ec0e132f5e,2020-01-27,16,KS47E9wZmNXTMF8bI4cYHSJbK,058,7710272586
229,4473657074534b0ab2b21f8aba5be5cf,2022-07-17,04,sX6jKgFNiWBM9AD69TWfstWo0,397,1689994727
230,7864d239d92d4b19974fab75f85e9932,2022-07-03,09,YhHeODL33DhUKG4StXGzfT6PQ,918,4192838297
231,9a9849135841402ca900102a655c414e,2022-04-21,38,7xU5uLvKXReLxWyLpdpEFEzVF,600,7333140521
232,559b3969ab454d59a5d623e1e612ed87,2021-03-30,62,vsIM8m5NGjj0hhbRnIvNU9h4i,703,7726664554
233,510305f4c7c54133a2dfdc2b88242431,2022-02-22,78,XlgYXWRukxcx9YNEEFF2sSbyq,526,7133194912
234,3e6ae5872b4649ab91ce197c05a4b077,2022-07-19,40,BAvC38Dt1etoXA6jKEKIcfAz7,996,4282786537
235,e35ce3ba08da4945a4e6c9f35fd10fe2,2022-03-13,37,AUDrR24pWn99L6p0FQ3fQax5n,347,6241958578
236,409dcffe5d094172b2c4e1f8bb571ea7,2020-09-21,02,SDRtm2NTx5A7xzveat5Xe8vxn,908,7846068626
237,ca0c4ddeb97642108f186e20a5043270,2022-05-24,74,wJpBSKRubgCJ1t7mkSUT4dRnm,666,0941218349
238,db435b112f74466aa4baabfa806a5e69,2022-09-06,12,a8IaT1JTkyrRnYbjQaeSUr6gS,841,3036503644
239,2a80cc216c33455282577ad063afc0dd,2021-07-06,92,9bZyauJcXfmkid1Mjy7q0WuGF,062,5445341274
240,c1a8345cd2a6445f8deb87f7bd2fd636,2020-02-04,44,5gY8eFEHSFAY2JaW1p7GyMgi9,533,3293213216
241,162c08ed480f4111997e55517cc15611,2020-07-14,12,29iisXtF9x07ux03pyfGn9yGi,845,7595440340
242,252c877082b848d8ab7b65b6a4bddd31,2021-07-11,18,6csy8bof3A0kUkgoUxRlINPwJ,323,9398647075
243,7e859a77f57c4cca8c89f59ff4b05ff5,2021-05-04,59,63NbPNsy4xfQQnfiQqwaxl7Yk,255,5182752443
244,34cd66979de94f4da6a3b7ab729fa768,2020-07-05,19,TAGuM7Wm3qrbKJxtzMApRUpeo,129,7357270498
245,352f0a907cfb4e7e8d708164c58aa692,2021-04-11,47,IE72JLgMOKMrZ3aRURwiU6jYY,874,2485743661
246,1b587b49b47540e5a55837ac05a9d2b4,2021-04-29,28,KrOR3y2l4vbQMmn7fgdQ2BCNE,997,1829029831
247,b5ec22f336ed4280850d3ee7adf6c865,2020-04-28,68,rORVAO9eMYx3c53FVq58NVoBY,243,5884884840
248,d67c3092066f4812a9ad9b3a4512a5d7,2020-09-25,65,waxE8rIjXxCqRvVmp5horZnPk,864,9194103291
249,8481b52891ca40b29eb63b759a26a99d,2021-08-20,33,uZ7AC1ZqNdWUzg3JNW2750J4y,198,4524594057
250,be76aa8b06864c149c75b0fe346fa99d,2021-03-10,08,fc0dSbLmr2GbF327dW0Ql0IiT,648,5234236770
251,ab2c61ed79894200862e1f5e178b7ad3,2021-07-09,10,xsUlexkENjoC9mrTvqhPRYXYv,525,4371526299
252,c1e50cfd00794d46994d09fa8bb46718,2020-03-07,05,ceVZ9wati0eBhHFxE03dGOmSz,624,3618231262
253,89aa10aca66a457f85bdf7ccbc9691c7,2021-09-07,22,FvcdnjJ4jlgR5RlXEQ1gZ3iRP,717,4933257076
254,d61c73cf3eeb46c4b2d1827cfe96a7e4,2021-07-14,98,keGKBEaZ27LHUwSousrBl4a9y,184,4579188177
255,5bfcdb1583ab4ec397edcdc6aaec911e,2022-08-04,06,msdmqOGoOyFkrWEf4hIFPjaqe,800,4326176830
256,57758d5a226d4e6eb56494770441ccf3,2022-05-14,14,UpkZVzhSyHBTw6VzWfv61UTGX,897,8173592332
257,021cf8bd041c4972bf03547c7ff564ca,2020-01-01,71,JFzLS7QmkMXIf8sUNjvukZdyk,503,8038269753
258,42d6ef06b70e4734993748e5c0b5f1dd,2022-08-23,13,otqn5xEGVHmMKTjTmFNy4inwu,672,7779680750
259,eb0d474719ae494d82a0720c6855449e,2021-08-11,76,oMBsd9CHWpvK9xmeF5wuoSjxg,809,1647166828
260,ad98c861e74e4376b208de934286ee86,2022-02-23,86,vYxxfjovi87fre5d72AWKiXhl,892,0016889377
261,418ae8f0d293403ab402f45fea2caaa7,2021-03-24,55,CQU7amEwFIb9uuSInr2aEZvsa,435,2606966866
262,cb94e9218566437e9aa06a6bbefd1d1f,2020-09-30,33,kcDN1izHft5AYJAeZ5cRZVZZ1,490,7602633381
263,f9868da2a68441168ada40cff72374af,2022-08-10,79,gMEaxdaCdsZnQ4qrrMk9FIsmR,712,9218452400
264,d7ae9a0b4dfd457ca02d1be19e8b7a35,2022-08-02,88,jRbzw7Ba7uUJLEoxKQYFvUjMN,889,0865842412
265,68b84f0e276940a2a2f67076118f0d4b,2020-04-12,96,bVztSMyPqJYiBN564xLooBSvQ,327,1666458173
266,2e1763b7a6274b3e999ca786b54063e2,2022-11-01,87,ZJVeIbb6bdIGwfJX8qUq3VKR7,987,6788935789
267,421543371a624ff08d275d5c6ce35157,2020-06-07,58,KpZIfgVvze3mt6fR93M975JWJ,814,1197842561
268,15e306a6ab564eb0b8603bd43b76a930,2020-01-13,66,i9pQvxofGrTAAG1esAUBhNSjh,533,1552248568
269,85d232099ac04b678c4e6546c8100f43,2020-07-02,35,nfBHNRbrvYZrWPydNOsf30RK1,356,4641533898
270,08c951ad361d4c23861df873a1fb7067,2022-06-01,78,rREjCBM1RbK7MqiiHsJ0XIGzl,841,9445442405
271,0c2474660090406ba0ee4fa3552c5a56,2021-12-19,19,F5GrgbcUxXnyUlbhUMZW4AkHt,991,6599167663
272,64e2cc2bd70742f2af7ed0e28cb5ede7,2020-11-18,52,dCrLnYrZKkNELaN8d0znEt7y7,198,9813154744
273,b557f25c854b46c1a11ce15ba0986c1b,2021-01-23,25,IYaSEW3cMlD5ePbbPaeIG4e3i,087,8063425739
274,e021b9c5fae04e6bb0c54e63633511b5,2022-04-14,02,BMRDWaqtXuthS2zqS10PXRKjz,332,3317169830
275,447c53f6fbda45358d40b1af20e25bd3,2020-06-09,18,qpxwX9aZn5bgntyJU52WLg7Iy,677,9855537268
276,94efdd3424cf47a291f2511addd59fd2,2020-04-16,35,C1x1hQ36sNLp0OXi7llw6zoXo,845,6075786500
277,f69d2dc056924f33948a7b33944d1a03,2021-10-24,59,fEu4roI7nIPSh8LNWGG6vdwc7,454,5312111552
278,6eeeca6f5462488a81a1518bab0e0733,2022-05-17,92,n6FKXydBLaq2cPyXUnlF5haO9,284,3071635176
279,8ac2d20a093c4a339ef5fb3b78d056f8,2020-11-07,71,8fZsZTgtuZot56RxgWZVQBcww,603,1065706185
280,b8b32fdf58d64e87b82740f48bf6ccf9,2021-04-17,46,VSsglagGvqDadlrd9Ybnozplz,530,2206805734
281,c727831186634a7d8f93c40826425b14,2020-09-27,62,qtjQzcF2Y2Twm3RVPgXw0ydou,398,8959370823
282,b796380716b34f219fb7909934d826f9,2020-12-05,87,6NOlYGhzCWlOJ1Arp4OeAUfDi,757,6609917392
283,f19f52b023604a59b230e71d348983bc,2021-12-25,63,USbbvxGb1B2kHPoxsjpfClmCT,198,2279823915
284,b51ec46b561242fd9389b6e7bda399c0,2021-11-19,96,hkoO3aYtmRFkWo1aJmmHikuXA,182,0736329561
285,ee1512234a014e8aa3703a09202b2633,2022-04-23,67,0X51Cjnros2gCowscUq1Bnv1E,585,2030934409
286,a1a106c94f664c3fb3e9fec04f7fa162,2021-08-28,92,DiVyfyltMrpmkJaxGz7xIRdGM,606,2394777270
287,5e337fdb234744b89cf640d24487e76e,2022-07-11,72,1RssGxp0se9FwscbwnYFwzOsD,012,1772019865
288,bd80677fd01240e0b517449856ee08d0,2021-06-16,33,2vJLMI7DluJdjGIrZQc3z6z2h,172,0693231563
289,64e67626523848fe940171088afa4661,2022-11-16,90,oios82lDABKO5xP0I9bOfgRIL,927,2963301907
290,d271187ab15e462ab449954ad02b7221,2020-12-22,53,VEkWYaMhy4Vl4JjPHKs6Qampl,015,5274681641
291,e506266212cc49cabb81d4bdeb0417e6,2022-10-30,42,Jf2CDnJSbBNGWXrouxKsRmTyB,161,1285190269
292,f384e6d16c104bad8ce217cb56eddeae,2021-10-30,43,ixJkwi79Chk9wuL0Du704kYd7,129,5678213672
293,99ae190932c84ac1bebfe4cae8c7bb79,2021-07-29,13,t2lkclbw1serlvd16QWdXxJEt,936,5074497836
294,8ad1019b4252474290686ed0030567fe,2022-11-17,07,C4il64nPnmC7IZX7iydv7xUEk,300,8107872009
295,6616bb91455d4e8895d483e42cb356d9,2021-03-08,37,jkqY3qAGtvZpG6ipkh36SYR7m,608,9433634364
296,678ed376891240bea802185ebe3fdcbb,2020-06-11,24,57gB66R13b0LNa9aLwPnQ2yUs,798,6651543691
297,a653184da6b047bfbf79785f6346a2cb,2021-05-20,67,X14nf6Vi4rSVl8WEwn73bfR4R,031,8613408845
298,e45999e5371c4f11b04c241f3625640d,2022-09-28,83,JC6RKVYj1UB6jXIjXAVB2fJw5,170,3186826316
299,71834653e3a94efab9da4d29363f6fff,2020-11-07,18,yzYyg09Txm1eHR9XHFuSy22At,485,0616007376
300,b03afc0135f743e29be822793d0e17f6,2022-05-28,47,gteHWFO0jHTEe07bGAh8Us6Cp,423,8526972141
301,ef17d5b97e3b46718b3b84af93064141,2022-03-01,46,zTeAGOwFCrxgLK0uclFGx8arV,041,4199440437
302,77eb7478732341d590a0e0bf516f0918,2020-09-29,28,MpYXiVr3QKS8JSYLRn8dGPwXI,802,8281747116
303,e03ee31f45214b9caf4674350e772b8b,2020-01-27,02,0rjCvOKwKbiTQ5gkbVJBxS7QR,235,9498783626
304,a1e71416a8ba44bf9aac5b216bc23815,2020-09-22,81,9BnMhnEY1LHxw1T6GpDZ5xR6Y,308,3032575274
305,1d4bd5256123480c9b35b9e962e92889,2021-01-24,76,lFZnWqz4ZrREM6gNTskMMwSFx,654,1714653720
306,01219fb20ed848ff82f8de35cdb9321e,2020-03-20,23,fzNF1K7mADJPyk5oAy75qWwTF,539,7417428494
307,ed338ea1402843888edea147e9c11cee,2021-03-26,82,B6acnIYCGlxxkVadK2LeofjRX,108,2462529187
308,d4a72c81085c421dbc582ef4a1cb65ba,2020-10-04,07,jQIgJyBgAqPm2pTr5vuCxtsIC,541,2863367905
309,2b04ec56c49445ccae3f4485b1524cf6,2021-02-20,45,76hyqFRaaIkkmv0vU7DZrPvaZ,362,4108454396
310,25085baa02f3476d9001c6952dd09299,2020-10-09,42,N7EVyaPWIsqpG3LQwwywLtYTS,403,1480110367
311,1318797d843344c8b75b5d489d23b010,2021-12-14,33,28um2xRc5U7Lb9xkiiHfZVfMA,748,4964841773
312,8788489fa3ee41bcab05f7d4fccdfca0,2022-07-27,87,0gkGItuC7vXACbFZUMHyS4ZEw,207,9681341438
313,e6f8ca53e9ac4eff800d7ea1382bb73b,2020-07-14,73,T6sMQu5lyFt4VUUB8z4VQZ0hf,730,8855377241
314,80f5d2b0dd0f482d82936b8a7513c9c1,2020-05-24,16,PmJXafyA43L3H7QqYaMSk2Ag0,522,6527510353
315,59fa5593a23249fbb0822ea80c62ad20,2021-02-16,67,X5RB16fPmIw6ojHJvGa6a5DUG,071,4849743823
316,ae227c96e0f8450a8eb01684ec1cc2c3,2021-12-24,36,eEl5FNfp0GQCBryxckvDzccqE,446,2063988681
317,c5a95d85701849bb888a36348164531b,2021-09-07,09,XXBeaFsGXkrK2O2SHANPvt6qV,110,5120894224
318,98632fb98f5b44508d142133877c73dd,2021-02-21,03,O3luDSWnmRNAJ48gWh1ve9P82,712,9333885402
319,8ef80929f6e846e096b902fee385aea0,2020-01-01,75,eeiPik05uvNQlxStrzZ0veIDC,805,3532043887
320,af685872f6f1434e85e9fb1410d8463a,2020-08-24,21,4dveOjogVHUY2zR8uP2FpyDlt,277,5066437992
321,4b6b6e0cf4b34c5abfd4a313a36d1f87,2021-12-25,34,2j1rUWMgeny1fF54cTACCY1KU,623,9046114463
322,1972642197114076aa880722777c5833,2022-06-12,39,SkKVvZYmueMSPd2HxyZhaTmGG,253,9843188614
323,f09239e79f91413c8d2879eca75a7565,2022-01-01,98,QgkuWqNIFrGmvmFH8S1fM1kaL,004,6606494021
324,915f379c51d847afa7b2ae9d4fa14bd7,2022-01-05,37,J6kyJpqpaiSOjsjxI3W2RhsLY,827,7705436453
325,11f9a03b1e174c10b546310d98e0329e,2022-01-23,66,107SUCZNlnwRBgausEDdB12GI,402,5974494631
326,33df555daf284b019aa17822c5d83a02,2020-11-28,23,Jd1ZhkwAqYUlN4akGZNL8UVqq,867,6852064835
327,e128c66b109b4ceda2b1bcdb015a418d,2020-05-14,67,ca3n38fVfQA9pqqlAGDL3mCQy,225,6492785255
328,8d175ab5774a4fa4a9896b723bc51897,2020-09-30,13,DA5CyFsuqd6yLAKlW5j19XS1K,762,2440933059
329,76a1a8f146184d3a9a58534a34ee3a59,2022-09-03,83,dOI3ETiCl4Wdvdw3OtiMbHLlg,741,0584671289
330,719b9a78ab3e4b1486c46bfa13d37b8b,2020-11-06,13,ZFMGrKkBBfGrKfSMitLj6pHuS,763,5548740988
331,1ee5a940b4074bbbb75eb3dc055ff26c,2020-04-05,91,OkshVA3qyockby163krGdswMG,576,4914735392
332,10657241d73d444ca65b1af399ec71dd,2020-02-02,31,gkS5hq48g7vFkSHIY01ya2p1i,686,6845033598
333,82f0d1dfb19c41a5b40295e1b23aae73,2020-02-16,82,oJB65HilutuC3RmJjtvDhYMeE,389,0347128088
334,b5f487344a324ff0a4272c93d6eea231,2022-09-13,62,SEgdzF5jF56eUsmVTGTgswrWz,561,9755132495
335,18b335d9cfb642308711bf40886551af,2020-03-08,70,JzncIqKXYt5sgU1dGPS8k9NmL,773,6037244795
336,6b279d74c6634abd81aee3e59c9eefc3,2020-02-12,98,RiG8jp6eDX5ppoSWStJwo3igS,953,7667562811
337,dad1e6b943be4a9990d134941672dac8,2020-07-23,19,2rgXZBK4YiEhnYGlG6lW0Ayoi,270,8428887743
338,50d64cbb6dab4a5980e72ea7543616cd,2021-10-07,70,So7VXOGZrZpJgbNPu7IRSu6DF,899,1770094678
339,2cba953cd5bc4b169537acf6e4d66382,2021-05-14,04,eD1Vo4u7vcK6ZSAnrkT4H8oMe,480,2539117987
340,a7e6450fe653499c8a71ef1a1153fcec,2021-12-14,12,qVxSRzQNoVpEDfnG9Fp7urgcE,944,5275154572
341,113e5f4d3c0b4a4f98f08428f0637116,2020-11-28,41,N3MzirqDuBE4E0QXjjXDrLCpU,832,6860357815
342,f4103b0659134901a19fe5cf1377b583,2021-10-06,48,wv0H1L1Osv4H83KibHfxYfdnQ,653,4144201535
343,46a3b33e9fe14405ba5a1ab8c2ab2cd3,2020-01-31,21,U9xbv9yrhYc8rQhGRhQPYXggs,202,1926531835
344,dd1b0f20d6d64ea89d0309290f226e45,2020-08-03,78,0AXKyGWe5KvkPj9CVnftz0oYe,849,3382931607
345,4558418d0e8b42f9bed633c5d331fae8,2022-02-23,40,Yz3gqK2Il3LBoIt6CxcIvMmc8,039,0645567299
346,c200362ef4944553a3d80a0def8d4c66,2020-05-23,12,TjiVkhXqRMbaMxzc1RnvlmA52,419,0904310824
347,03b0471706fb4de094523871c48f180d,2021-08-18,90,4zwaZ7yKcUSWxjq91NvAq2uXk,879,7679048848
348,11bc7e588c574654950319cafa5be54f,2022-08-18,59,7Nm6pHNbmkh4pW3KuxJg3Gslr,417,2126729006
349,cbb58aa2b6264b2fbad74e71e1914312,2022-03-21,06,Gv52pspwlfGxo7CxFNPVp93PL,970,5110497103
350,4840caf1d2384af7b17c2e1fdb82ee4e,2021-12-28,76,J9SLUUTj2i6R6onodTQyruEfM,125,4620553661
351,3bf3836d1a5047dcb9940ee35ebd9ddb,2021-11-16,38,mqO6pNsGKdLxI0cuTlCGx7Mmz,999,0114103943
352,543c7802e16c444cbe4f3a64705ac8f6,2020-12-09,76,HtNkiQ60FdHCNNwDrc6bVEq2E,083,8596676448
353,e26492c87b4344f2a195cb66ab3fa492,2020-10-15,37,hhc2fLEBSLXj0rwHjhq8BhvFc,364,2773606140
354,674f2339924f4435bc30731653a77379,2022-11-04,89,fRVMTEs2BEsN36WPGrVIbaqzx,498,5501932153
355,335fc7fc43004e32a9ae9ab09b98840f,2021-10-07,37,44WUL5AR8NeDX5rkM1T9y1NpU,046,7355143736
356,9f598247774942c5b43b77dbd29bcd64,2020-12-03,84,BIiDuxGCkDoP2gdg0vBeuL3Se,164,2847007656
357,002668198fab4786b964d408c45cfcc9,2021-02-08,38,hk6XP3m9dze09MIOfHAgVTpG9,378,0877747544
358,aba04475f371483392e04c27ab83710b,2021-11-08,99,cRcOwpyJLO4CgN53wn2gGJqsP,687,8390518753
359,c9da6df3de14450f92ca2851ffbb67be,2022-10-14,70,68Ij0MWNg8loo1Fd7rmx71wE5,556,6296078086
360,ca1a656b7a06456b9174df86f028f416,2020-01-08,47,0wHtHZCXV4rsBQ07dwFw1pPpN,485,8549311185
361,3c4041d83145484b821c6c94692e7d8b,2020-03-15,45,CHnK9BoBRTpffxd5T3zoBSMOR,798,9025946346
362,a8dbf3f94fc34c1b9d565968698b2920,2021-03-05,87,NmfZfBYXJZMaJgSza9UuOkL8u,136,8440702038
363,d2a1656e69864c598518d06100c464e5,2020-06-21,37,C8WWX8fEQbaIf81pwneFeC1pm,438,8569148957
364,27751b933e7c40d4acf7398ccc139453,2020-01-01,35,ODO08nQkH72B8icCsigjQwwfs,047,6697565889
365,6f4ff06c273b4982926631aec0d9b781,2022-04-06,73,KBtTknzWkkkO8a7gsOheJVFnz,392,2040036629
366,cea9bc87008943f1bd5d4dcc696e0f35,2020-03-05,49,qRFhDyL3QbZ4BMZiQyU3CETMB,926,7539786076
367,4c0795033c3243b8b97e841dee57bc9e,2022-06-14,14,rOkoo6rVjZRVvcyELMpc9hX69,487,9212559188
368,b4e7e1157772456995f51038f4d38f79,2021-05-30,12,QdRUuG2PSjrKC6WkZ7Qraetxu,738,9433599100
369,4b3ec5a863a6486983b22f90e07c13c5,2022-06-30,73,B3x0MQzjlQvIOPSa1N08M5wVc,183,6614768779
370,c4952666d1cd41d9ac7b25e1fa1c2a96,2022-11-06,41,g3kQ57pCxCaV79SayKDU7Nepa,705,4495056448
371,d28ef1fcf61548e1a32758a43d7c941d,2021-11-01,49,cbSWOBz7M3bEN3yYFp9XvlmHz,877,3071786555
372,3724e79672ab4436bf6167d90dcd5367,2022-11-16,50,PJEk2wWroCN6nBJulos5sFgaT,668,1808770215
373,f171bdd26e9d441c83dce2a822db5e02,2021-11-20,48,lmYmiBlVu35rrJqY38SRit85y,523,8917358061
374,723c18c9da3744d5ae74ff943bdf3851,2020-03-13,54,pii7eZbsS0r7we3UMMkZ8qd0o,803,3774908266
375,370ea710b58649abbeee6a0a8882e808,2020-06-03,36,a8HQkEtimr3MuY6ZnFPs1H3d5,045,0743955102
376,c85d3a3477c74b1bb18f202de2cefc1f,2021-07-08,08,pXNsbxgyMvYJTng0S0agsoOHu,778,9266298289
377,ebd6b28ab3344adba9c436a23414204f,2020-11-10,99,dCTgCrx090nAsCTD21cHWzOYr,130,7848492926
378,cc702cf967264ffd8ee3f06493ca5b13,2020-07-20,04,w9w1uPYVV4LmVHiiPpVOdByzv,315,5348883383
379,c38fae78b66b4b678ee2db20d28f3a48,2021-09-08,15,XvcOP2VuBAFwxIGcyXZ5lnAL5,414,6581107448
380,50c0c721fffa45109bb23963b64877ef,2022-08-28,10,ECbJw5zuCfwy0PTynGhO8FefC,088,0059872816
381,68ff1f39d7cf4daead2aada567d98bbf,2022-07-09,44,nghJHV7zZUA2AoeuIEWOuBqNy,800,7593111950
382,c939b47bb7674f46ad823f3f42ba1770,2020-05-30,30,palfRrcVqyEhwdW1n6oyz6y9C,431,6049685707
383,352892a7a16348ca929a714b07f16c88,2021-05-12,06,1zbMxpwwdFHQZtP42tXgaNpBV,693,3321340393
384,0ed2feac217c491db2135ca943b2877c,2020-10-05,48,7JVYJ278noJ7fWhxvuq5S2WeB,589,6008581190
385,3d823eaf08794d48be70f0cea54ce0f2,2021-07-11,56,PztdJ4Ozw7lzvlV1NuaTeivly,805,2851599649
386,2e5d1fc3e4e24c5c9f6419ab7cecf738,2020-08-08,28,tj6c2cOIWpMSiP5Gb0lDteCGK,408,1748667394
387,5e87f7ed867d47c5a8ba0068989f4eff,2022-06-08,11,2lc0XsUp8mXF7BPm0W7700v0x,675,4387825034
388,5d42f52f55ba4e35ac689511293256dc,2020-11-12,79,1HGZ3JkMoT1eGdYhpCC2YR0wa,997,8856241897
389,60f90cb80e454703b70b63ba6a853d48,2022-08-07,16,yNkPrxHHf6fkzj7jjXzHvhjzW,329,2167347378
390,27abd8c507de445abc7fbf339b8ce64a,2022-05-01,63,QHGamxokXB2rsioPp2r2alTDG,612,5808169396
391,0b20917d3b6a4bfda1b0e1838fc0c076,2020-06-01,35,shDk1fx3Nlso1KGTcRzht6BIo,161,0473752454
392,9cf9e406f60f42ceab7da5e23255ef6a,2022-02-17,19,zpLbNXx8E7KXufjLkBqAPLQAf,764,0215588689
393,04bc9b7f74744849b0d9a467295ad8b1,2021-09-27,54,rUM2dcbfGM5LHhBnDKDRa1z1t,538,2869017832
394,429f30fc2be7409a8da6a59c9281c06a,2020-12-22,55,G9gx1UEr1FdUJaeFIFH5rN8HI,621,4212106780
395,3c205ce3f04f47cd99b100491506317f,2020-07-04,40,uQCiJQfi3WgzYtigLzUHw4Pr2,542,4190264564
396,859a59bb1ec045be90f5fb075e5ce64b,2022-04-03,55,evBNaJgxcAhzxBZEyun7ch4bg,070,7933442558
397,472b92a44cb2496d8f06969eefbbe5b7,2022-05-13,15,CbjCpUZZGqa53qEGBZf8luUm0,662,2078085619
398,c744b14043ec4bd0936607d976bffa0a,2021-04-22,34,FgBZS73ww1eCU4lXM684xBwEP,388,6911143412
399,c9ba1c609e2a43d8b1157549073c6b13,2021-04-14,70,j2PaWDagIKXX1VkKtP5Ujb4wB,243,0042877997
400,ce68fc532cab4bbb9c138d536d597cf2,2020-09-28,21,u791dywbhEk0sYy30Rc6lUxLk,526,1389975268
401,77e18226759c4c3e8be8d2113c39b7eb,2021-10-29,97,ptjMaCS6zVOrt0S2X8ub8icEw,294,9903980758
402,39f030cb526e4293a7c1769fd229febd,2021-06-19,97,3npUo5G8eEcRZ1AzJYlcnk2rD,512,9241218004
403,f9a30f2f1f1049a8b122d58598a12656,2020-12-12,60,BDO5FJ2TlNDTdg0AIaarwWekj,814,3290222990
404,680c57b9f3e9458bbab6af89797aecac,2021-02-03,17,THKVmzhrJYhxXZ0xyWIGSV7kP,408,6133667806
405,68cece4ced9441d699ab507862888cdb,2022-10-04,44,K6LX50Kcl902VnIuTXZQ2LOgZ,278,5909035922
406,ecf12fceeb0841cd8a64ef47def87e63,2020-08-27,50,DLvemzXH17gpC66LvH9ut6lVA,003,6563132436
407,b9a5f5f79b614f2d8489fb64972711b0,2022-11-09,75,b7N7qERWRCZbFVySFW4VTSWNm,336,8022431424
408,949a0f9c79474fd8bff557308fed4bc2,2021-02-05,27,yhREqZzYGwZpMMUhfqYDTAwrh,811,5235210513
409,bff794b9c06e4a5ab2976cbb8fb093e6,2022-11-24,39,cvTwUiBvgeJTPmyzY8Ct3UfC6,759,2775445995
410,759cd9fede0c4710a6dc431e1c6404b6,2020-01-19,23,Mfd2lMQI5biSgg55NNZsRkayT,801,2070290560
411,c47e65dcc4144f34abb442d6ee3ee65f,2022-05-20,48,BXUBOLSw7kQDtXgyw8x6cVAYn,388,9786493528
412,acf5765db9264d179d0991cf6b1d664f,2021-08-12,86,GlWAF0NpFkIwUGJZRzkypiNWU,366,4479094662
413,c845b57636794d84b630dd1cc059e09e,2020-05-23,50,lPcWlgKv509XX4Yo0dnZdyH1l,645,8598390474
414,61dd431239614c15b9cbe4cae12451a8,2022-05-10,47,oQH0vrJQnC8QXnJIBYOefLHN7,869,3834538264
415,318bb13c97204258bd714a964c23a462,2020-09-12,84,Xg3uMDoTIUqcKLNhGuaCn6sdf,568,8985335091
416,5a3745da07dd4775a45a003ef3501fa5,2020-11-09,41,vM16hQJXNYo83F3EkGp15glw6,928,8211109778
417,a5899abac75e4cd980354b3dca327e79,2022-11-01,04,z5xZ1uGum2BtAXDS9FHutUfjT,376,8912088497
418,30aa026eab19427990395c5d3b0e4391,2020-11-09,38,ARkiUOuGHJH8cOZvpbTvE6WHm,019,9425024152
419,f8aa834216ac450a8b1d7501cd9c7d43,2020-02-09,27,xiWTryyIam1H5LgovjFF1wnvc,464,3640261968
420,e7c5ad9e4b8348888d39c1a6d4aeab37,2021-01-25,61,exlmszcziDj0AF4E679uVgaVD,772,2860463915
421,fd255bd9b1b449598491d79b56cacd9a,2022-06-17,46,eBM7iqNTyn3Y3XTRnpvyKv3BW,274,7177851213
422,3367fbcd7e624f28ab608b26ec06476a,2022-09-16,03,b3dbAN74pp2dej7UVtfAi3M4T,338,6278012448
423,2abd78bb6df94729ac6179e473d20b85,2022-02-05,35,tSzGEVUx250P0FCion0oFdouL,989,2792509905
424,f300a72728bb4155bcad86b7c5aa5599,2020-12-31,59,cyr55UKxMy1F8G0GGPeNvnGKc,617,4615943968
425,cc4494ea11854791865809a7a602219e,2021-09-28,10,LSbyiPfOJRODfyESu52abJIWU,259,2126650960
426,0fb994ffd30d428ea042034d1cb670be,2020-02-24,14,8gkglF0Ld3xyo8lQxkoN3RMtC,873,1753815310
427,40d05a73105c4577b577ac0dc9697d44,2021-09-28,52,iiPRBPRC6RTeYr5KZeLQJO0Sp,002,2780273572
428,23cc2ae10c144d08b1b4fe405b4eace1,2022-07-15,82,73a3U23D4LMp4UFfMtUlcSihf,997,3906163599
429,8f8a7bdfb20349b39ad4824cfe870a8a,2020-06-11,79,WXQ6SSL4UCQJ6of9s7drnYtja,041,4652384049
