,ci_hijo,nombre_hijo,edad_hijo,ci_persona
621,1418794270,Andre Leblanc,2,1893962899
622,5898450709,Dr. Cynthia Lewis,9,8815400136
623,5036944404,David Jones,3,0551809154
624,2827740456,Megan Fleming,5,3931848289
625,6505629869,Justin Landry,5,0523217455
626,8335255666,Melissa Butler,5,1613858911
627,8565991291,Douglas Rich,2,1632420831
628,2437894287,Mrs. Nicole Hughes,2,6429287000
629,5097336131,Amanda Barnes,0,2763767295
630,0541984579,Denise Heath,2,0693638556
631,2398357471,Edward Bennett,6,2533849121
632,4902006450,Edward Fleming,8,1113278353
633,3275829412,Megan Moore,7,5026746917
634,3657901090,Michelle Smith,8,3253550919
635,0190357989,Eric Gross,6,7842686478
636,5143556250,Todd Cortez,5,9743689567
637,5452059807,Mrs. Cassie Cantu DDS,1,9726040607
638,3600689245,Stephen Lester,0,4345999055
639,5044777716,Megan Conley,4,0520427045
640,2852401419,Robert Frey,4,7996552726
641,0365946244,Lisa Lee,9,1400616507
642,5071760643,Tiffany Glass,6,7101775555
643,0993447241,Kara Dyer,2,7301225850
644,6465534966,Barbara Henry,9,6455063160
645,3200921417,Toni Crawford,8,5792255867
646,6398892064,James Turner,7,4365612988
647,2963785087,Jason Ward,3,5165398477
648,6708848280,Kim Blair,7,9465555791
649,4455446305,Jeremy Page,4,4880023157
650,6197933239,Maria Morales,9,4008761748
651,2520367896,Nicholas Cooper,1,5084184142
652,2079026274,Barry Mccann,1,7964995016
653,9593116507,Lisa Montgomery,9,4900080792
654,2906069207,Mary Perkins,0,4926751281
655,6370855762,Thomas Miller,3,0658275827
656,9129229840,Sara Howard,2,5011382881
657,1297249559,Ellen Gutierrez,6,0916688338
658,9394515945,Jamie Reeves,3,6381712593
659,9103287890,Jennifer Russell,1,7449804628
660,5097595592,James Moore,6,0075482914
661,6704937933,James Castillo,9,6438472421
662,7603367523,Matthew Mays,2,6168182140
663,2794932024,Lindsey Gonzalez,4,5306082735
664,4214054363,Sean Cain,3,7445585790
665,8549211018,Deborah Martinez,7,1561983541
666,0590327920,Roberto Wilson,4,7517041993
667,4847957799,Caitlin Clay,2,0860424854
668,2818308769,Carlos Walker,7,8015237296
669,5068767631,Joseph Nguyen,6,6999572046
670,5494784979,Lisa Harris,9,7863656041
671,6279953443,Kerry Wood,3,6860207902
672,1285418928,Albert Parks,8,6085818983
673,3768264980,James Kim,9,3236091054
674,6594690645,Karina Blankenship,8,9454077903
675,1581287738,Nicole Thomas,9,0855503571
676,9369349502,Denise Diaz,4,5670437778
677,6002678155,Sara Kerr,6,6341730872
678,2614669044,Andrew Irwin,7,7783792182
679,2005489519,Margaret Evans,1,7169573913
680,6312850466,Catherine Horton,1,2680030949
681,8891652449,William Smith,5,7248106209
682,7369642855,Amy Miranda,2,2498156626
683,3721949212,Kristen Spencer,8,3534805616
684,1164504885,Joseph Elliott,1,0451604917
685,7954279187,Amy Anderson,2,1360748070
686,5864382173,Justin Russell,5,1447889739
687,2139299658,Kayla Aguilar,1,0246424492
688,4056976267,Denise Martin,8,7599976439
689,7012711835,Kelly Wright,5,6925828644
690,8299997691,Karen Murphy,6,5871029853
691,4181865520,John Bowman,4,5673942383
692,9697895085,Jose Parks,5,7886800694
693,8585512490,Alexandria Mercer,9,8942353596
694,2095005797,Jane Jordan,0,7008227645
695,3527885147,Debbie Cox,5,9359375918
696,7500654916,Andrea Wells,6,9369523995
697,0584813056,Laura White,3,3426307337
698,5572055343,Alexandria Parks,0,2129725309
699,2310257172,Alyssa Hill,3,7539795738
700,2467452507,Emily Murphy,7,4498130000
701,6101070203,Thomas West,7,9566521087
702,7028696939,Samuel Bates,1,2783566711
703,2918082580,Trevor Clark,8,7529083088
704,6841675252,Jeffrey Jackson,9,3746612277
705,4073509878,Seth Lewis,6,1009610792
706,3335794227,Angela Mullen,5,9885121091
707,2256669764,Jennifer Benitez,5,1004339502
708,6129031811,Chad Mccullough,8,7575691806
709,2992992249,Andrew Logan,0,7816351238
710,9810221193,Christopher White,6,7697517773
711,8589838104,Ryan Gill,3,7939846240
712,4023683023,Jason Sherman,6,3256076156
713,4141993215,Nicole Lewis,0,1871665933
714,8640555484,Jason Mccarthy,3,9890352383
715,8813589504,Matthew Hall,2,0430187178
716,7068220416,Deborah Booth,4,4859003630
717,7731815144,Manuel Morton,0,1434617393
718,9657794380,Sean Richards,9,8904138888
719,3955241568,Rhonda Garcia,9,9943538078
720,7684583618,Joseph Williams,1,5932563934
721,6137459729,William Dunn,5,7628932371
722,7052715628,Lauren Mendoza,1,3554820846
723,8439029996,Charles Palmer,5,2281645071
724,3864049868,Michael Fisher,0,5087010570
725,8603930830,Sherry Knapp,5,4905892673
726,9958019692,Shelley Aguilar,6,1846612396
727,4159122019,Dana Beasley,1,0242507866
728,8457215016,Donna Perez,0,1188127521
729,6448318756,Ronald Fields,9,3040108279
730,6321023323,Pamela King,1,8120786092
731,5585230853,David Cohen,6,1736382447
732,1355107250,Nancy Stone,3,2576328622
733,5200766375,Valerie White,1,3397356676
734,8907003791,Joseph Valencia,1,1577129988
735,8012458641,Megan Reed,8,9112327407
736,2015857249,Michael Hawkins,4,2990017728
737,8397179596,David Beltran MD,7,1310593042
738,8319811829,Patricia Meyers,9,5741400943
739,9089308157,Kristen Pugh,5,5769277440
740,7021303325,Felicia Monroe,3,9112865650
741,5072459013,Terry Rogers,4,5759980103
742,2191818134,Randall Smith,9,8415926224
743,1686728851,Ms. Brenda Christensen DVM,0,3272090700
744,6990587499,Tracie Spears,2,0816239418
745,1413467162,Eric Whitney,6,6646127322
746,3498381438,Erin Baker,2,5958003270
747,1379976275,Mary Greene,9,4495213428
748,1407803922,David Jones,0,6457929324
749,8501932999,John Diaz,5,7798074809
750,2382864899,Erica Price,0,4504249691
751,8276548719,Nathan Mendoza,4,5763465655
752,9301658487,Michelle Garcia PhD,1,4496614489
753,0280679874,Steven Sullivan,5,9642438991
754,5062254063,Blake Hansen,5,9342064897
755,7642489487,Jasmine Osborne DDS,3,6848729653
756,6398726997,Julie Mitchell,8,5855434911
757,6897869106,Alexis Ward,9,7884385737
758,7108506845,Victor Elliott,8,6785016700
759,2862883594,Matthew Thompson,9,0718933834
760,8249662937,Jennifer Smith,1,7000852967
761,0157408350,Devin Davis,2,1802331296
762,0938388619,Julie Sanchez,8,1902586765
763,5603630511,James Patel MD,3,1738380182
764,2115299894,Mrs. Cassandra Perry DVM,5,5790885048
765,3171245078,Kelly Humphrey,9,0797342744
766,5986748148,Kari Porter,8,7364311728
767,2992519744,Robert Thompson,6,6514910334
768,6508105611,George Obrien,5,6626382309
769,2400118303,Kylie Perez,1,6479974335
770,1111373332,Leslie Monroe,2,7113078299
771,1019992113,Kerry Garrett,1,8900893355
772,4139925678,Daniel Wilson,6,7712130693
773,6969065639,Mikayla Wilkinson,2,7684239564
774,3999589438,William Parsons,5,6911955991
775,0235705019,Rodney Cordova,3,8538408457
776,2694819877,Russell Boyer,1,2367729612
777,7448479413,Donna Santana,1,1131021219
778,7925006064,Tony Hartman,8,3380768296
779,9582126770,Anthony Young,9,9559426263
780,4678600680,Erica Mccarthy,2,0682765288
781,2257484954,Emily Bartlett,4,5227356982
782,9270864761,Samantha Thompson,4,2580234616
783,6124065032,Linda Davis,0,8968451018
784,2124932313,Colin Sanders,6,3634546659
785,4142089678,Christopher Howard,4,5262782859
786,6358619152,Mark Chambers,1,6569836222
787,1251823007,Mark Barnes,3,0171198570
788,6186920426,Wendy Moore,4,2800750863
789,5634686504,Eddie Mitchell,6,9721585774
790,9107390723,Brittany Rivers,7,5318373019
791,2649388680,Manuel Moore,9,6458896456
792,4199069231,Edward Jones,1,0172088190
793,3164935516,Christina Powell,6,5508258288
794,1182412405,Sarah Kramer,8,6429645291
795,3935094825,David Barrett,7,6802026983
796,4368147626,Rachel Powers,2,7739348046
797,0795384108,Justin Woods,3,5906583889
798,6961929085,Gabriel Franklin,8,8708411065
799,2244259840,Frank Vaughn,1,5300946789
800,9158662715,Michelle Ramirez,8,2049447887
801,3958228970,Gabriel Clark,0,9242906357
802,3491394161,Keith Caldwell,8,1263789157
803,1164787585,Ronald Osborn,0,7773511061
804,8818222716,Ruth White,8,6638142796
805,0033296803,Briana Murphy,5,6349236857
806,5679614875,Nicole Dunn,0,1215548330
807,0969732840,Scott Martinez,3,8493840813
808,9500255928,Amy Patterson,0,4155561815
809,0765699536,Steven Small,9,4671959329
810,4250302696,Travis Anthony,9,9166731764
811,2913320088,Diana Chapman,4,2119730192
812,5015303772,Michael Mendez DDS,0,8195429873
813,5856749357,Bonnie Perry,0,3702696865
814,5851571287,Elizabeth Rowe,0,3168171640
815,4961195510,Jenna Scott,0,6723443335
816,3890600817,Lindsey Jones,7,2396223701
817,3534284823,Patricia Butler,3,0464365644
818,0220250871,Bryan Kemp,5,7502043436
819,3705259630,Maria Bryant,1,7322541345
820,4064663293,Brian Schwartz,0,2134259114
821,7882378767,Jacob Garcia,1,8178710048
822,3804000427,Joshua Jenkins,3,4978616905
823,7088255508,Nathan Obrien,7,0175573027
824,6619147372,Dwayne Jenkins,5,8090637915
825,4015004108,Natalie Williams,6,7387419403
826,5016313772,Scott Merritt,6,9268086669
827,8245415542,Craig Gardner,8,2478312114
828,7368390466,Katherine Morrison,0,8116117680
829,5808152472,Sandra Nguyen,0,9873751117
830,8312804060,Eric Torres,5,4665542526
831,6520684661,Carlos Cochran,3,1854897004
832,8145459670,Julie Terrell,6,2434753379
833,9750277767,Cody Edwards,3,0230444603
834,9503131047,Christopher Edwards,9,2154836347
835,9479962134,Stephen Martin,6,1550626692
836,0496156717,Joy Ramos,6,9726586752
837,1511079702,Daniel Blanchard,1,0101144400
838,6022356255,Gary Butler,4,0817480280
839,0811949860,Jason Lopez,5,9568946267
840,3307183067,Sandra Evans,7,0548032494
841,5827404434,Gregory Barajas,8,6695591082
842,5391114027,John Ballard,7,6979797362
843,1416543893,Kevin Ross,4,8146585817
844,4563826041,Kenneth Mosley,7,0486927638
845,2745934457,Angela Mccullough,5,3465475931
846,4201797868,Ryan Williams,8,5167003279
847,3063186952,Daniel Delgado,1,4424083717
848,0427323314,Ariel Nelson,4,8834445321
849,7423324730,Martin Bradshaw,1,9168870336
850,0770051892,Michael Lee,3,7534386793
851,8698168002,Casey Davis,7,8039704534
852,4154555422,William Obrien,7,2492635667
853,4916631932,Joe Nelson,9,4378967271
854,5666973021,Wendy Sutton,5,3391556190
855,2822522324,Daniel Buck,0,7653794064
856,3004640148,Gary Williamson,4,1639471370
857,8180457207,Dennis Buchanan,9,2666457469
858,4627974059,Dennis Shepard,4,7854541636
859,4289397135,Lisa Moreno,4,6904846611
860,5139770389,Ellen Walker,9,0405495826
861,7534817570,Angelica Castillo,6,3416903412
862,8282495568,Ashley Gregory,9,1315244615
863,1942702175,Madison Shepherd,1,5172416172
864,9308327572,Margaret Matthews,5,1930840486
865,6153417424,Lisa Johnson,7,7614768792
866,5038093552,Sylvia Jones,0,8839297687
867,7805785118,David Horton,6,4814396859
868,4530848285,Tracy Hayes,4,2994052519
869,0729520286,Mary Wells,1,6907854632
870,6659590996,Jason Koch,5,3588543575
871,7488272805,Paul Bradley,8,2234754585
872,6912266127,Jennifer Harding,4,6622147166
873,2523622175,James Martinez MD,1,1123235887
874,6992589154,Madison Mann,9,6295930992
875,0083302854,Frank Stevens,4,9907470589
876,2371414023,Samuel Humphrey,7,3620487090
877,7396622756,Whitney Joseph,9,4656531016
878,4322112077,Dawn Clark,6,6713019610
879,8930363680,Andrew Cannon,8,8201755579
880,0318669524,Cody Mahoney,5,9154849756
881,1145738863,Steven Oconnell,1,6536892637
882,3307471636,Aaron Brown,3,6953188844
883,5652113851,John Johnson,3,4040120204
884,7966917691,Brad Johnson,0,7580573964
885,5884559624,Sandra Sandoval,5,2381887732
886,9679196491,Allison Stevenson,5,3986665653
887,1976699135,Scott Morales,5,6207441835
888,9937974219,Timothy Hansen,6,2049804466
889,8913221669,Nathaniel Kaufman,4,4470299869
890,9122653651,James Caldwell,8,0650895196
891,8508577925,Rose Love,0,6618669303
892,7951384003,Brittany Harris,9,1868510936
893,2962518345,Joshua Holmes,6,0339376014
894,8927347417,Jennifer Cox,1,0709503340
895,3401522583,John Olson,9,8414252704
896,5692702852,Andrew Berry,9,9952497965
897,7511374826,Jacob Foster,6,2536468855
898,2862315144,Dawn Strong,6,7590801355
899,0261747755,Amy Duke,4,6029170694
900,0411301516,Andrew Johnson,6,0594285886
901,7532302821,Shannon Hughes,0,0211907094
902,3009241232,Vanessa Washington,2,2873368936
903,0164210849,Mitchell Sutton,9,7192355572
904,5834026041,Amanda Nelson,0,8862029487
905,7798775167,Kurt Cruz,5,3387845737
906,2112857072,Jose Stevens,7,3955685560
907,4390234580,Angela Perez,6,0278486729
908,2922234933,Barbara Smith,7,7424655489
909,5443785218,Jasmine Cole,9,0647203914
910,7230260358,Michael Hall,0,0463055395
911,9473155486,Nicholas Rodriguez,9,2038419016
912,1235172739,Brian Smith,0,9089377126
913,0051753036,Tyler Price,7,1677526799
914,3166757281,Sandra Hall,8,6763881509
915,1186402195,Melissa Rodriguez,8,8912834424
916,7785615802,Mr. Gregory Beck MD,1,6712856103
917,8342153843,Erica Williams,5,4689723648
918,2737404651,Samantha Hill,4,1111057537
919,4070310036,Annette Chavez,5,2610892120
920,0770534378,Terry Foster,9,8908435333
921,6120279118,Hunter Mata,4,3300952623
922,9509925961,Omar Clayton,3,0526192470
923,5058950881,William Gilbert Jr.,9,0887533233
924,3830916735,Hannah Heath,5,1557916292
925,6720132021,Tracy Hall,8,6672096816
926,2642540751,Margaret Morris,2,8495960090
927,1362433663,Brooke Wilson,8,7671050354
928,4544550558,Meredith Peters,6,6897231561
929,9446094557,Crystal Guerrero,1,5184403119
930,2186533031,Angela Smith,9,4480830067
931,7055203334,Holly Durham,2,9144432440
932,2751296890,George Mcbride,1,4981164335
933,6276043487,Connie Lewis,1,6995695566
934,9066396022,Scott Miller,8,0888882180
935,9499893327,Joel Escobar,4,7916664912
936,3643754035,Frank Smith,5,3687077007
937,7943798329,Nancy Garcia,2,0156961753
938,7435056606,Connie Dunn,2,8850157035
939,9688812945,Daniel Sampson,9,6717218906
940,3932846784,Brittany Edwards,4,6325901514
941,8860438796,Katherine Martinez,5,3563677166
942,2587058595,Tammy Hardy,3,9787095328
943,7534551916,Rhonda Garcia,4,5544595237
944,6026421378,Shawn Sanchez,7,9031322198
945,3635058274,Cynthia Sharp,6,5836514189
946,3642343419,Nathaniel Martin,5,1357388904
947,0484270563,Kayla Thompson,9,3409032567
948,7684635672,Matthew Bennett,2,9699972620
949,6181805569,Jennifer Berry,8,2855979874
950,7556995940,Joseph Robinson,5,1098542961
951,8521436311,Charles Davis,8,7809460571
952,5740480042,Lee Butler,8,6676309099
953,5799669171,Jessica Walter,6,7212834128
954,9631884094,Dillon Koch,6,0112176348
955,1539977304,Eric Hunt,2,2363824728
956,3836698827,Nathan Scott,2,4826892416
957,6009241551,Sierra Rios,4,9734286806
958,9774632918,Brian Green,8,1725266871
959,4505238531,Cheryl Ramirez,4,9258567177
960,2023442087,Shari Coleman,2,8298371098
961,8252567005,Lisa Burns,7,1954608519
962,9963953958,Craig Duke,6,6905011201
963,4658031604,Linda Bond,7,3598429956
964,0892289329,Devon Stephenson,8,1162078310
965,8056084081,Ryan Martinez,5,1767843764
966,7268146365,Shelly Berry MD,4,1754072162
967,6034257770,Spencer Reyes,2,7354099881
968,5167312085,Joyce Fisher,5,1054652474
969,5541664653,Tammy Ross,5,1288358732
970,7508595402,Steve Reed,1,9293109003
971,4687481722,Stephanie Quinn,1,3712282103
972,5045471394,Mary Coleman,5,9558235689
973,1393408106,Jeffrey Swanson,8,4813870762
974,1569310165,Brandon Williams,0,7510272105
975,5035677871,Kayla Bauer,3,5221545989
976,6394877076,Jennifer Deleon,3,4821953530
977,1597649383,Rhonda Boyd,5,0532066684
978,0295091116,Julie Mcdaniel,4,5206506401
979,8292068779,Diana Stanley,1,9609780351
980,5687509117,Brian Edwards,5,8575441075
981,2006948297,Robin Martinez,9,7166993407
982,3625744350,Diana Fernandez,3,9787817986
983,0017243901,Elizabeth Schmidt,0,8233956376
984,0913308483,Danny Carson,9,4743665967
985,6396678584,Diana Vargas,2,1286766461
986,5950878521,Linda Oconnor,9,9943457519
987,5479912091,Brandon Mcgee,5,8737434378
988,3844411452,Paul Baker,8,2209645476
989,9868140216,Shane Moreno,3,4428908471
990,3577106742,Shirley Page,5,1423154117
991,8406216697,Julie King,0,3189861220
992,1445370665,Joseph Gray,8,1207209020
993,7894301278,Robert Mack,2,3767859353
994,0029773167,Lindsay Davidson,4,4854673176
995,5740476049,Scott Welch,3,4889224001
996,6315058959,Mrs. Brooke Rose,4,5396000798
997,2499956362,Kevin Gonzales,1,9952527836
998,8243887601,Caitlin Salinas,0,6754169976
999,5511688661,Aaron Peters,3,3363692397
1000,6685657913,Jessica Manning,4,4167846607
1001,4134084747,John Garner,2,6284216223
1002,6388020597,Suzanne Phillips,2,4704824753
1003,4559740236,Eric Jenkins,9,3119727946
1004,6636528328,Colleen Rasmussen,6,0081492627
1005,7923235266,Justin Wall,4,1016424843
1006,8056941951,Rachel Johnson,0,2884968544
1007,4824992383,Mrs. Christy Mcgrath,9,8626120865
1008,0825294083,Jill Ford,7,6021784809
1009,7602135011,Daniel Webster DDS,8,4073808770
1010,4875573086,Jeremy Cervantes,4,2178499589
1011,1031829214,Paul Miller,8,4784514980
1012,9952212539,Kenneth Martinez,4,9581018116
1013,8516019080,Hannah Cabrera,6,5007974546
1014,6346083237,Alexander Jacobs,2,6835136749
1015,6269008832,Eric Williamson,6,6681664983
1016,5689705274,Albert Nicholson,5,9868576068
1017,9927035561,Matthew Harris,4,9972350689
1018,8275684278,Michael Phillips,2,4060473792
1019,8374535912,Mrs. Tina Harris MD,7,3567806896
1020,6446165703,Kevin Wilson,1,6630848221
1021,1687081112,Jack Phillips,1,1471370022
1022,5370125854,Justin Johnson,1,4206496357
1023,4119427084,Andrew Hendricks,4,9980914203
1024,5053690074,James Bradford,7,3647434967
1025,4946794439,Matthew Long,6,0996731805
1026,9611106704,Cassandra Holland,7,9398391293
1027,4014934672,Corey King,7,0522323175
1028,7483161027,Cathy Cooper,1,7513878115
1029,1005574436,Ashley Perez,3,6973843231
1030,6457244836,Angela Walton,5,4109449036
1031,8151548565,Tina Hernandez,2,6929756346
1032,1824253809,Michael Huffman,1,4191159678
1033,6404814043,Sarah Reid,1,6466960081
1034,5172042143,Angela Benson,5,7220872279
1035,5606733098,Keith Flores,5,8282930570
1036,3304521811,Kenneth Clark,2,4035561825
1037,5964900020,Andrew Rojas,6,7593232412
1038,7762621895,Jamie Osborne,7,2283991842
1039,7340273904,John Long,0,0805612884
1040,5739314719,Ashlee Williams,4,4868415783
1041,5719263813,Kevin Anderson,5,6749021065
1042,8697666040,Jennifer Franco,1,6146623135
1043,4054681990,Colton Walters,3,1546525572
1044,7365499891,Sean Stein,6,6451791247
1045,0031938319,Jessica Williams,6,4552309068
1046,7569040177,Greg White,8,8169636606
1047,4231105437,Holly Dyer,7,4160656073
1048,4597697303,David Lopez,6,7095056464
1049,3904903555,Eric Garcia,1,7938647363
1050,9354172821,Jeanette Simpson,1,7303919760
1051,7029829806,Kristin Austin,4,7822576407
1052,0046447745,Cameron Evans,7,1221217612
1053,2774265584,Heidi Dalton,1,1909075565
1054,6101735418,Lori Pennington,0,0140169572
1055,6998779427,Amy Jordan,7,5881361374
1056,2701569804,Cassandra Bullock,8,8105707166
1057,7255855438,Courtney Griffin,4,2464330289
1058,2051263831,Phillip Willis,3,8047339142
1059,5202302867,Marcus Elliott,2,2021854372
1060,7726121439,Judith Terry,6,2603719968
1061,9914613686,John Fitzgerald,2,7209334193
1062,2066808894,Joshua Avila,7,2127711401
1063,6852922294,James Ramirez,3,8066490656
1064,5133860578,Elizabeth Gilmore,0,4764623118
1065,2203468569,Joan Rodriguez,9,0403549133
